ID,Datetime,Count,,
7222,21-06-2013 22:00,90,76.33333333,82.7010148
7223,21-06-2013 23:00,92,76.25,83.44493361
7224,22-06-2013 00:00,98,77.25,84.60933892
7225,22-06-2013 01:00,72,78.58333333,83.60059181
7226,22-06-2013 02:00,64,79.75,82.03254447
7227,22-06-2013 03:00,96,82.75,83.14994091
7228,22-06-2013 04:00,142,87.91666667,87.85794564
7229,22-06-2013 05:00,84,90.5,87.54930998
7230,22-06-2013 06:00,56,91.66666667,85.02536519
7231,22-06-2013 07:00,42,91.41666667,81.58333597
7232,22-06-2013 08:00,54,91.66666667,79.37666909
7233,22-06-2013 09:00,66,92,78.30653557
7234,22-06-2013 10:00,74,88.5,77.96201272
7235,22-06-2013 11:00,70,85.08333333,77.3250517
7236,22-06-2013 12:00,58,82.16666667,75.77904757
7237,22-06-2013 13:00,74,81.75,75.63672376
7238,22-06-2013 14:00,68,80.91666667,75.02578586
7239,22-06-2013 15:00,68,79.75,74.46372299
7240,22-06-2013 16:00,74,79.58333333,74.42662515
7241,22-06-2013 17:00,44,77.08333333,71.99249514
7242,22-06-2013 18:00,56,76.16666667,70.71309553
7243,22-06-2013 19:00,64,73.91666667,70.17604789
7244,22-06-2013 20:00,62,71.66666667,69.52196406
7245,22-06-2013 21:00,60,72,68.76020693
7246,22-06-2013 22:00,80,71.58333333,69.65939038
7247,22-06-2013 23:00,76,70.91666667,70.16663915
7248,23-06-2013 00:00,66,69.58333333,69.83330801
7249,23-06-2013 01:00,56,68.91666667,68.72664337
7250,23-06-2013 02:00,54,68.5,67.5485119
7251,23-06-2013 03:00,44,66.33333333,65.66463095
7252,23-06-2013 04:00,22,61.33333333,62.17146048
7253,23-06-2013 05:00,20,58.66666667,58.79774364
7254,23-06-2013 06:00,26,57.41666667,56.17392415
7255,23-06-2013 07:00,22,56.58333333,53.44001021
7256,23-06-2013 08:00,28,55.5,51.4048094
7257,23-06-2013 09:00,36,54.25,50.17242465
7258,23-06-2013 10:00,52,53.33333333,50.31863067
7259,23-06-2013 11:00,50,52.5,50.29314022
7260,23-06-2013 12:00,38,51.66666667,49.309689
7261,23-06-2013 13:00,36,50.08333333,48.24491388
7262,23-06-2013 14:00,62,49.83333333,49.34532077
7263,23-06-2013 15:00,54,49.25,49.71769511
7264,23-06-2013 16:00,40,47.83333333,48.9402795
7265,23-06-2013 17:00,44,47.83333333,48.54505714
7266,23-06-2013 18:00,48,47.5,48.50145257
7267,23-06-2013 19:00,56,47.16666667,49.10133636
7268,23-06-2013 20:00,42,46.33333333,48.53322946
7269,23-06-2013 21:00,56,46.16666667,49.1305711
7270,23-06-2013 22:00,68,45.66666667,50.64012541
7271,23-06-2013 23:00,50,44.58333333,50.58891538
7272,24-06-2013 00:00,76,45,52.62180215
7273,24-06-2013 01:00,44,44.5,51.93205798
7274,24-06-2013 02:00,30,43.5,50.17749334
7275,24-06-2013 03:00,30,42.91666667,48.56329387
7276,24-06-2013 04:00,24,43,46.59823036
7277,24-06-2013 05:00,24,43.16666667,44.79037193
7278,24-06-2013 06:00,32,43.41666667,43.76714218
7279,24-06-2013 07:00,40,44.16666667,43.4657708
7280,24-06-2013 08:00,42,44.75,43.34850914
7281,24-06-2013 09:00,28,44.41666667,42.12062841
7282,24-06-2013 10:00,48,44.25,42.59097814
7283,24-06-2013 11:00,92,46,46.54369988
7284,24-06-2013 12:00,90,48.16666667,50.02020389
7285,24-06-2013 13:00,100,50.83333333,54.01858758
7286,24-06-2013 14:00,102,52.5,57.85710058
7287,24-06-2013 15:00,84,53.75,59.94853253
7288,24-06-2013 16:00,102,56.33333333,63.31264993
7289,24-06-2013 17:00,90,58.25,65.44763793
7290,24-06-2013 18:00,114,61,69.3318269
7291,24-06-2013 19:00,90,62.41666667,70.98528075
7292,24-06-2013 20:00,72,63.66666667,71.06645829
7293,24-06-2013 21:00,82,64.75,71.94114162
7294,24-06-2013 22:00,90,65.66666667,73.38585029
7295,24-06-2013 23:00,72,66.58333333,73.27498227
7296,25-06-2013 00:00,84,66.91666667,74.13298369
7297,25-06-2013 01:00,84,68.58333333,74.92234499
7298,25-06-2013 02:00,72,70.33333333,74.68855739
7299,25-06-2013 03:00,52,71.25,72.8734728
7300,25-06-2013 04:00,44,72.08333333,70.56359498
7301,25-06-2013 05:00,46,73,68.59850738
7302,25-06-2013 06:00,42,73.41666667,66.47062679
7303,25-06-2013 07:00,58,74.16666667,65.79297665
7304,25-06-2013 08:00,64,75.08333333,65.64953851
7305,25-06-2013 09:00,50,76,64.39757543
7306,25-06-2013 10:00,58,76.41666667,63.8857694
7307,25-06-2013 11:00,94,76.5,66.29490785
7308,25-06-2013 12:00,74,75.83333333,66.91131522
7309,25-06-2013 13:00,68,74.5,66.99841
7310,25-06-2013 14:00,98,74.33333333,69.4785372
7311,25-06-2013 15:00,98,74.91666667,71.76025423
7312,25-06-2013 16:00,128,76,76.25943389
7313,25-06-2013 17:00,112,76.91666667,79.11867918
7314,25-06-2013 18:00,124,77.33333333,82.70918484
7315,25-06-2013 19:00,120,78.58333333,85.69245005
7316,25-06-2013 20:00,104,79.91666667,87.15705405
7317,25-06-2013 21:00,84,80,86.90448973
7318,25-06-2013 22:00,92,80.08333333,87.31213055
7319,25-06-2013 23:00,104,81.41666667,88.6471601
7320,26-06-2013 00:00,78,81.16666667,87.7953873
7321,26-06-2013 01:00,60,80.16666667,85.57175631
7322,26-06-2013 02:00,56,79.5,83.20601581
7323,26-06-2013 03:00,40,79,79.74953454
7324,26-06-2013 04:00,46,79.08333333,77.04957178
7325,26-06-2013 05:00,28,78.33333333,73.12560604
7326,26-06-2013 06:00,30,77.83333333,69.67555755
7327,26-06-2013 07:00,42,77.16666667,67.46151295
7328,26-06-2013 08:00,30,75.75,64.46459191
7329,26-06-2013 09:00,48,75.66666667,63.14742456
7330,26-06-2013 10:00,38,74.83333333,61.1356306
7331,26-06-2013 11:00,92,74.75,63.60478015
7332,26-06-2013 12:00,98,75.75,66.35639774
7333,26-06-2013 13:00,88,76.58333333,68.08788592
7334,26-06-2013 14:00,104,76.83333333,70.96085504
7335,26-06-2013 15:00,114,77.5,74.40398664
7336,26-06-2013 16:00,124,77.33333333,78.37166771
7337,26-06-2013 17:00,86,76.25,78.98193429
7338,26-06-2013 18:00,84,74.58333333,79.38337955
7339,26-06-2013 19:00,88,73.25,80.07270919
7340,26-06-2013 20:00,64,71.58333333,78.78689245
7341,26-06-2013 21:00,92,71.91666667,79.84394105
7342,26-06-2013 22:00,60,70.58333333,78.25642577
7343,26-06-2013 23:00,68,69.08333333,77.43591171
7344,27-06-2013 00:00,84,69.33333333,77.96103877
7345,27-06-2013 01:00,66,69.58333333,77.00415567
7346,27-06-2013 02:00,50,69.33333333,74.84382322
7347,27-06-2013 03:00,28,68.83333333,71.09631736
7348,27-06-2013 04:00,30,68.16666667,67.80861197
7349,27-06-2013 05:00,22,67.91666667,64.14392301
7350,27-06-2013 06:00,26,67.75,61.09240917
7351,27-06-2013 07:00,26,67.08333333,58.28501644
7352,27-06-2013 08:00,36,67.33333333,56.50221512
7353,27-06-2013 09:00,60,67.83333333,56.78203791
7354,27-06-2013 10:00,98,70.33333333,60.07947488
7355,27-06-2013 11:00,98,70.58333333,63.11311689
7356,27-06-2013 12:00,98,70.58333333,65.90406754
7357,27-06-2013 13:00,78,70.16666667,66.87174214
7358,27-06-2013 14:00,106,70.25,70.00200276
7359,27-06-2013 15:00,70,68.41666667,70.00184254
7360,27-06-2013 16:00,104,67.58333333,72.72169514
7361,27-06-2013 17:00,82,67.41666667,73.46395953
7362,27-06-2013 18:00,82,67.33333333,74.14684277
7363,27-06-2013 19:00,52,65.83333333,72.37509535
7364,27-06-2013 20:00,60,65.66666667,71.38508772
7365,27-06-2013 21:00,84,65.33333333,72.3942807
7366,27-06-2013 22:00,96,66.83333333,74.28273824
7367,27-06-2013 23:00,80,67.33333333,74.74011918
7368,28-06-2013 00:00,86,67.41666667,75.64090965
7369,28-06-2013 01:00,48,66.66666667,73.42963688
7370,28-06-2013 02:00,84,68.08333333,74.27526593
7371,28-06-2013 03:00,54,69.16666667,72.65324465
7372,28-06-2013 04:00,52,70.08333333,71.00098508
7373,28-06-2013 05:00,58,71.58333333,69.96090627
7374,28-06-2013 06:00,50,72.58333333,68.36403377
7375,28-06-2013 07:00,62,74.08333333,67.85491107
7376,28-06-2013 08:00,40,74.25,65.62651819
7377,28-06-2013 09:00,60,74.25,65.17639673
7378,28-06-2013 10:00,86,73.75,66.84228499
7379,28-06-2013 11:00,110,74.25,70.29490219
7380,28-06-2013 12:00,128,75.5,74.91131002
7381,28-06-2013 13:00,148,78.41666667,80.75840522
7382,28-06-2013 14:00,140,79.83333333,85.4977328
7383,28-06-2013 15:00,142,82.83333333,90.01791417
7384,28-06-2013 16:00,92,82.33333333,90.17648104
7385,28-06-2013 17:00,116,83.75,92.24236256
7386,28-06-2013 18:00,104,84.66666667,93.18297355
7387,28-06-2013 19:00,92,86.33333333,93.08833567
7388,28-06-2013 20:00,82,87.25,92.20126882
7389,28-06-2013 21:00,286,95.66666667,107.7051673
7390,28-06-2013 22:00,216,100.6666667,116.3687539
7391,28-06-2013 23:00,148,103.5,118.8992536
7392,29-06-2013 00:00,114,104.6666667,118.5073133
7393,29-06-2013 01:00,86,106.25,115.9067283
7394,29-06-2013 02:00,90,106.5,113.83419
7395,29-06-2013 03:00,44,106.0833333,108.2474548
7396,29-06-2013 04:00,34,105.3333333,102.3076584
7397,29-06-2013 05:00,36,104.4166667,97.00304574
7398,29-06-2013 06:00,38,103.9166667,92.28280208
7399,29-06-2013 07:00,38,102.9166667,87.94017791
7400,29-06-2013 08:00,36,102.75,83.78496368
7401,29-06-2013 09:00,36,101.75,79.96216659
7402,29-06-2013 10:00,38,99.75,76.60519326
7403,29-06-2013 11:00,60,97.66666667,75.2767778
7404,29-06-2013 12:00,46,94.25,72.93463557
7405,29-06-2013 13:00,54,90.33333333,71.41986473
7406,29-06-2013 14:00,58,86.91666667,70.34627555
7407,29-06-2013 15:00,70,83.91666667,70.31857351
7408,29-06-2013 16:00,76,83.25,70.77308763
7409,29-06-2013 17:00,64,81.08333333,70.23124062
7410,29-06-2013 18:00,90,80.5,71.81274137
7411,29-06-2013 19:00,74,79.75,71.98772206
7412,29-06-2013 20:00,68,79.16666667,71.66870429
7413,29-06-2013 21:00,90,71,73.13520795
7414,29-06-2013 22:00,96,66,74.96439131
7415,29-06-2013 23:00,96,63.83333333,76.64724001
7416,30-06-2013 00:00,58,61.5,75.15546081
7417,30-06-2013 01:00,62,60.5,74.10302394
7418,30-06-2013 02:00,26,57.83333333,70.25478203
7419,30-06-2013 03:00,30,57.25,67.03439947
7420,30-06-2013 04:00,34,57.25,64.39164751
7421,30-06-2013 05:00,24,56.75,61.16031571
7422,30-06-2013 06:00,26,56.25,58.34749045
7423,30-06-2013 07:00,18,55.41666667,55.11969121
7424,30-06-2013 08:00,28,55.08333333,52.95011592
7425,30-06-2013 09:00,26,54.66666667,50.79410664
7426,30-06-2013 10:00,50,55.16666667,50.73057811
7427,30-06-2013 11:00,32,54,49.23213186
7428,30-06-2013 12:00,44,53.91666667,48.81356131
7429,30-06-2013 13:00,44,53.5,48.42847641
7430,30-06-2013 14:00,48,53.08333333,48.3941983
7431,30-06-2013 15:00,46,52.08333333,48.20266243
7432,30-06-2013 16:00,42,50.66666667,47.70644944
7433,30-06-2013 17:00,58,50.41666667,48.52993348
7434,30-06-2013 18:00,62,49.25,49.6075388
7435,30-06-2013 19:00,38,47.75,48.6789357
7436,30-06-2013 20:00,52,47.08333333,48.94462084
7437,30-06-2013 21:00,56,45.66666667,49.50905118
7438,30-06-2013 22:00,56,44,50.02832708
7439,30-06-2013 23:00,70,42.91666667,51.62606092
7440,1/7/2013 0:00,72,43.5,53.25597604
7441,1/7/2013 1:00,54,43.16666667,53.31549796
7442,1/7/2013 2:00,26,43.16666667,51.13025812
7443,1/7/2013 3:00,32,43.25,49.59983747
7444,1/7/2013 4:00,26,42.91666667,47.71185047
7445,1/7/2013 5:00,14,42.5,45.01490244
7446,1/7/2013 6:00,10,41.83333333,42.21371024
7447,1/7/2013 7:00,30,42.33333333,41.23661342
7448,1/7/2013 8:00,50,43.25,41.93768435
7449,1/7/2013 9:00,66,44.91666667,43.8626696
7450,1/7/2013 10:00,76,46,46.43365603
7451,1/7/2013 11:00,84,48.16666667,49.43896355
7452,1/7/2013 12:00,128,51.66666667,55.72384647
7453,1/7/2013 13:00,76,53,57.34593875
7454,1/7/2013 14:00,166,57.91666667,66.03826365
7455,1/7/2013 15:00,120,61,70.35520256
7456,1/7/2013 16:00,110,63.83333333,73.52678635
7457,1/7/2013 17:00,102,65.66666667,75.80464344
7458,1/7/2013 18:00,112,67.75,78.70027197
7459,1/7/2013 19:00,136,71.83333333,83.28425021
7460,1/7/2013 20:00,138,75.41666667,87.66151019
7461,1/7/2013 21:00,194,81.16666667,96.16858938
7462,1/7/2013 22:00,132,84.33333333,99.03510223
7463,1/7/2013 23:00,130,86.83333333,101.5122941
7464,2/7/2013 0:00,116,88.66666667,102.6713105
7465,2/7/2013 1:00,84,89.91666667,101.1776057
7466,2/7/2013 2:00,66,91.58333333,98.36339723
7467,2/7/2013 3:00,56,92.58333333,94.97432545
7468,2/7/2013 4:00,36,93,90.25637941
7469,2/7/2013 5:00,44,94.25,86.55586906
7470,2/7/2013 6:00,28,95,81.87139954
7471,2/7/2013 7:00,34,95.16666667,78.04168757
7472,2/7/2013 8:00,52,95.25,75.95835257
7473,2/7/2013 9:00,68,95.33333333,75.32168436
7474,2/7/2013 10:00,104,96.5,77.61594961
7475,2/7/2013 11:00,130,98.41666667,81.80667364
7476,2/7/2013 12:00,130,98.5,85.66213975
7477,2/7/2013 13:00,116,100.1666667,88.08916857
7478,2/7/2013 14:00,112,97.91666667,90.00203509
7479,2/7/2013 15:00,120,97.91666667,92.40187228
7480,2/7/2013 16:00,134,98.91666667,95.7297225
7481,2/7/2013 17:00,120,99.66666667,97.6713447
7482,2/7/2013 18:00,110,99.58333333,98.65763712
7483,2/7/2013 19:00,162,100.6666667,103.7250262
7484,2/7/2013 20:00,132,100.4166667,105.9870241
7485,2/7/2013 21:00,170,99.41666667,111.1080621
7486,2/7/2013 22:00,146,100,113.8994172
7487,2/7/2013 23:00,174,101.8333333,118.7074638
7488,3/7/2013 0:00,88,100.6666667,116.2508667
7489,3/7/2013 1:00,80,100.5,113.3507974
7490,3/7/2013 2:00,74,100.8333333,110.2027336
7491,3/7/2013 3:00,66,101.25,106.6665149
7492,3/7/2013 4:00,30,101,100.5331937
7493,3/7/2013 5:00,44,101,96.01053819
7494,3/7/2013 6:00,36,101.3333333,91.20969514
7495,3/7/2013 7:00,42,101.6666667,87.27291953
7496,3/7/2013 8:00,68,102.3333333,85.73108597
7497,3/7/2013 9:00,66,102.25,84.15259909
7498,3/7/2013 10:00,98,102,85.26039116
7499,3/7/2013 11:00,130,102,88.83955987
7500,3/7/2013 12:00,122,101.6666667,91.49239508
7501,3/7/2013 13:00,96,100.8333333,91.85300347
7502,3/7/2013 14:00,98,100.25,92.34476319
7503,3/7/2013 15:00,106,99.66666667,93.43718214
7504,3/7/2013 16:00,100,98.25,93.96220757
7505,3/7/2013 17:00,134,98.83333333,97.16523096
7506,3/7/2013 18:00,96,98.25,97.07201249
7507,3/7/2013 19:00,108,96,97.94625149
7508,3/7/2013 20:00,102,94.75,98.27055137
7509,3/7/2013 21:00,84,91.16666667,97.12890726
7510,3/7/2013 22:00,100,89.25,97.35859468
7511,3/7/2013 23:00,78,85.25,95.8099071
7512,4/7/2013 0:00,72,84.58333333,93.90511454
7513,4/7/2013 1:00,74,84.33333333,92.31270537
7514,4/7/2013 2:00,78,84.5,91.16768894
7515,4/7/2013 3:00,36,83.25,86.75427383
7516,4/7/2013 4:00,38,83.58333333,82.85393192
7517,4/7/2013 5:00,18,82.5,77.66561737
7518,4/7/2013 6:00,42,82.75,74.81236798
7519,4/7/2013 7:00,34,82.41666667,71.54737854
7520,4/7/2013 8:00,46,81.5,69.50358826
7521,4/7/2013 9:00,48,80.75,67.7833012
7522,4/7/2013 10:00,74,79.75,68.2806371
7523,4/7/2013 11:00,108,78.83333333,71.45818613
7524,4/7/2013 12:00,76,76.91666667,71.82153124
7525,4/7/2013 13:00,114,77.66666667,75.19580874
7526,4/7/2013 14:00,106,78,77.66014404
7527,4/7/2013 15:00,96,77.58333333,79.12733252
7528,4/7/2013 16:00,82,76.83333333,79.35714592
7529,4/7/2013 17:00,84,74.75,79.72857424
7530,4/7/2013 18:00,124,75.91666667,83.2702883
7531,4/7/2013 19:00,102,75.66666667,84.76866524
7532,4/7/2013 20:00,102,75.66666667,86.14717202
7533,4/7/2013 21:00,104,76.5,87.57539826
7534,4/7/2013 22:00,82,75.75,87.1293664
7535,4/7/2013 23:00,72,75.5,85.91901709
7536,5/7/2013 0:00,84,76,85.76549572
7537,5/7/2013 1:00,80,76.25,85.30425606
7538,5/7/2013 2:00,44,74.83333333,81.99991558
7539,5/7/2013 3:00,42,75.08333333,78.79992233
7540,5/7/2013 4:00,32,74.83333333,75.05592854
7541,5/7/2013 5:00,20,74.91666667,70.65145426
7542,5/7/2013 6:00,26,74.25,67.07933792
7543,5/7/2013 7:00,38,74.41666667,64.75299089
7544,5/7/2013 8:00,52,74.66666667,63.73275162
7545,5/7/2013 9:00,54,74.91666667,62.95413149
7546,5/7/2013 10:00,116,76.66666667,67.19780097
7547,5/7/2013 11:00,106,76.58333333,70.30197689
7548,5/7/2013 12:00,46,75.33333333,68.35781874
7549,5/7/2013 13:00,52,72.75,67.04919324
7550,5/7/2013 14:00,108,72.83333333,70.32525778
7551,5/7/2013 15:00,114,73.58333333,73.81923716
7552,5/7/2013 16:00,108,74.66666667,76.55369819
7553,5/7/2013 17:00,92,75,77.78940233
7554,5/7/2013 18:00,94,73.75,79.08625014
7555,5/7/2013 19:00,104,73.83333333,81.07935013
7556,5/7/2013 20:00,150,75.83333333,86.59300212
7557,5/7/2013 21:00,96,75.5,87.34556195
7558,5/7/2013 22:00,126,77.33333333,90.437917
7559,5/7/2013 23:00,96,78.33333333,90.88288364
7560,6/7/2013 0:00,102,79.08333333,91.77225295
7561,6/7/2013 1:00,66,78.5,89.71047271
7562,6/7/2013 2:00,42,78.41666667,85.89363489
7563,6/7/2013 3:00,38,78.25,82.0621441
7564,6/7/2013 4:00,18,77.66666667,76.93717257
7565,6/7/2013 5:00,16,77.5,72.06219877
7566,6/7/2013 6:00,26,77.5,68.37722287
7567,6/7/2013 7:00,46,77.83333333,66.58704504
7568,6/7/2013 8:00,14,76.25,62.38008143
7569,6/7/2013 9:00,26,75.08333333,59.46967492
7570,6/7/2013 10:00,18,71,56.15210093
7571,6/7/2013 11:00,24,67.58333333,53.57993285
7572,6/7/2013 12:00,38,67.25,52.33353822
7573,6/7/2013 13:00,46,67,51.82685517
7574,6/7/2013 14:00,36,64,50.56070675
7575,6/7/2013 15:00,52,61.41666667,50.67585021
7576,6/7/2013 16:00,36,58.41666667,49.5017822
7577,6/7/2013 17:00,40,56.25,48.74163962
7578,6/7/2013 18:00,66,55.08333333,50.12230845
7579,6/7/2013 19:00,66,53.5,51.39252377
7580,6/7/2013 20:00,68,50.08333333,52.72112187
7581,6/7/2013 21:00,50,48.16666667,52.50343212
7582,6/7/2013 22:00,48,44.91666667,52.14315755
7583,6/7/2013 23:00,46,42.83333333,51.65170495
7584,7/7/2013 0:00,50,40.66666667,51.51956855
7585,7/7/2013 1:00,36,39.41666667,50.27800307
7586,7/7/2013 2:00,36,39.16666667,49.13576282
7587,7/7/2013 3:00,20,38.41666667,46.8049018
7588,7/7/2013 4:00,24,38.66666667,44.98050965
7589,7/7/2013 5:00,28,39.16666667,43.62206888
7590,7/7/2013 6:00,18,38.83333333,41.57230337
7591,7/7/2013 7:00,24,37.91666667,40.1665191
7592,7/7/2013 8:00,30,38.58333333,39.35319757
7593,7/7/2013 9:00,18,38.25,37.64494177
7594,7/7/2013 10:00,28,38.66666667,36.87334643
7595,7/7/2013 11:00,30,38.91666667,36.32347871
7596,7/7/2013 12:00,40,39,36.61760041
7597,7/7/2013 13:00,56,39.41666667,38.16819238
7598,7/7/2013 14:00,36,39.41666667,37.99473699
7599,7/7/2013 15:00,40,38.91666667,38.15515803
7600,7/7/2013 16:00,48,39.41666667,38.94274539
7601,7/7/2013 17:00,50,39.83333333,39.82732576
7602,7/7/2013 18:00,46,39,40.3211397
7603,7/7/2013 19:00,44,38.08333333,40.61544852
7604,7/7/2013 20:00,56,37.58333333,41.84621264
7605,7/7/2013 21:00,50,37.58333333,42.49851563
7606,7/7/2013 22:00,72,38.58333333,44.85863438
7607,7/7/2013 23:00,64,39.33333333,46.38994363
7608,8/7/2013 0:00,64,39.91666667,47.79874814
7609,8/7/2013 1:00,50,40.5,47.97484829
7610,8/7/2013 2:00,42,40.75,47.49686042
7611,8/7/2013 3:00,32,41.25,46.25711159
7612,8/7/2013 4:00,16,40.91666667,43.83654266
7613,8/7/2013 5:00,20,40.58333333,41.92961925
7614,8/7/2013 6:00,20,40.66666667,40.17524971
7615,8/7/2013 7:00,34,41.08333333,39.68122973
7616,8/7/2013 8:00,38,41.41666667,39.54673135
7617,8/7/2013 9:00,70,43.58333333,41.98299285
7618,8/7/2013 10:00,110,47,47.42435342
7619,8/7/2013 11:00,174,53,57.55040514
7620,8/7/2013 12:00,150,57.58333333,64.94637273
7621,8/7/2013 13:00,98,59.33333333,67.59066291
7622,8/7/2013 14:00,144,63.83333333,73.70340988
7623,8/7/2013 15:00,110,66.75,76.60713709
7624,8/7/2013 16:00,88,68.41666667,77.51856612
7625,8/7/2013 17:00,134,71.91666667,82.03708083
7626,8/7/2013 18:00,182,77.58333333,90.03411437
7627,8/7/2013 19:00,122,80.83333333,92.59138522
7628,8/7/2013 20:00,108,83,93.8240744
7629,8/7/2013 21:00,104,85.25,94.63814845
7630,8/7/2013 22:00,104,86.58333333,95.38709657
7631,8/7/2013 23:00,96,87.91666667,95.43612885
7632,9/7/2013 0:00,78,88.5,94.04123854
7633,9/7/2013 1:00,74,89.5,92.43793946
7634,9/7/2013 2:00,56,90.08333333,89.5229043
7635,9/7/2013 3:00,42,90.5,85.72107196
7636,9/7/2013 4:00,38,91.41666667,81.9033862
7637,9/7/2013 5:00,20,91.41666667,76.9511153
7638,9/7/2013 6:00,22,91.5,72.55502608
7639,9/7/2013 7:00,40,91.75,69.95062399
7640,9/7/2013 8:00,52,92.33333333,68.51457407
7641,9/7/2013 9:00,66,92.16666667,68.31340815
7642,9/7/2013 10:00,70,90.5,68.4483355
7643,9/7/2013 11:00,112,87.91666667,71.93246866
7644,9/7/2013 12:00,114,86.41666667,75.29787116
7645,9/7/2013 13:00,76,85.5,75.35404147
7646,9/7/2013 14:00,94,83.41666667,76.84571815
7647,9/7/2013 15:00,104,83.16666667,79.0180607
7648,9/7/2013 16:00,122,84.58333333,82.45661584
7649,9/7/2013 17:00,86,82.58333333,82.74008658
7650,9/7/2013 18:00,132,80.5,86.68087965
7651,9/7/2013 19:00,100,79.58333333,87.74640928
7652,9/7/2013 20:00,132,80.58333333,91.28669654
7653,9/7/2013 21:00,90,80,91.18376081
7654,9/7/2013 22:00,100,79.83333333,91.88905995
7655,9/7/2013 23:00,80,79.16666667,90.93793515
7656,10/7/2013 0:00,68,78.75,89.10290034
7657,10/7/2013 1:00,56,78,86.45466831
7658,10/7/2013 2:00,36,77.16666667,82.41829485
7659,10/7/2013 3:00,34,76.83333333,78.54483126
7660,10/7/2013 4:00,26,76.33333333,74.34124476
7661,10/7/2013 5:00,26,76.58333333,70.47394518
7662,10/7/2013 6:00,30,76.91666667,67.23602956
7663,10/7/2013 7:00,40,76.91666667,65.0571472
7664,10/7/2013 8:00,42,76.5,63.21257542
7665,10/7/2013 9:00,70,76.66666667,63.75556939
7666,10/7/2013 10:00,72,76.75,64.41512384
7667,10/7/2013 11:00,66,74.83333333,64.54191393
7668,10/7/2013 12:00,116,74.91666667,68.65856082
7669,10/7/2013 13:00,78,75,69.40587595
7670,10/7/2013 14:00,114,75.83333333,72.97340588
7671,10/7/2013 15:00,80,74.83333333,73.53553341
7672,10/7/2013 16:00,114,74.5,76.77269073
7673,10/7/2013 17:00,152,77.25,82.79087547
7674,10/7/2013 18:00,142,77.66666667,87.52760544
7675,10/7/2013 19:00,116,78.33333333,89.805397
7676,10/7/2013 20:00,140,78.66666667,93.82096524
7677,10/7/2013 21:00,128,80.25,96.55528802
7678,10/7/2013 22:00,106,80.5,97.31086498
7679,10/7/2013 23:00,122,82.25,99.28599578
7680,11/7/2013 0:00,118,84.33333333,100.7831161
7681,11/7/2013 1:00,98,86.08333333,100.5604668
7682,11/7/2013 2:00,56,86.91666667,96.99562948
7683,11/7/2013 3:00,44,87.33333333,92.75597912
7684,11/7/2013 4:00,40,87.91666667,88.53550079
7685,11/7/2013 5:00,28,88,83.69266073
7686,11/7/2013 6:00,44,88.58333333,80.51724787
7687,11/7/2013 7:00,42,88.66666667,77.43586804
7688,11/7/2013 8:00,50,89,75.2409986
7689,11/7/2013 9:00,68,88.91666667,74.66171871
7690,11/7/2013 10:00,108,90.41666667,77.32878121
7691,11/7/2013 11:00,90,91.41666667,78.34247872
7692,11/7/2013 12:00,108,91.08333333,80.71508042
7693,11/7/2013 13:00,98,91.91666667,82.09787399
7694,11/7/2013 14:00,70,90.08333333,81.13004407
7695,11/7/2013 15:00,112,91.41666667,83.59964054
7696,11/7/2013 16:00,94,90.58333333,84.4316693
7697,11/7/2013 17:00,68,87.08333333,83.11713575
7698,11/7/2013 18:00,102,85.41666667,84.62776489
7699,11/7/2013 19:00,86,84.16666667,84.7375437
7700,11/7/2013 20:00,86,81.91666667,84.83854021
7701,11/7/2013 21:00,86,80.16666667,84.93145699
7702,11/7/2013 22:00,104,80.08333333,86.45694043
7703,11/7/2013 23:00,84,78.5,86.2603852
7704,12/7/2013 0:00,76,76.75,85.43955438
7705,12/7/2013 1:00,52,74.83333333,82.76439003
7706,12/7/2013 2:00,32,73.83333333,78.70323883
7707,12/7/2013 3:00,28,73.16666667,74.64697972
7708,12/7/2013 4:00,26,72.58333333,70.75522134
7709,12/7/2013 5:00,16,72.08333333,66.37480364
7710,12/7/2013 6:00,2,70.33333333,61.22481935
7711,12/7/2013 7:00,22,69.5,58.0868338
7712,12/7/2013 8:00,32,68.75,55.99988709
7713,12/7/2013 9:00,38,67.5,54.55989613
7714,12/7/2013 10:00,64,65.66666667,55.31510444
7715,12/7/2013 11:00,60,64.41666667,55.68989608
7716,12/7/2013 12:00,92,63.75,58.59470439
7717,12/7/2013 13:00,40,61.33333333,57.10712804
7718,12/7/2013 14:00,80,61.75,58.9385578
7719,12/7/2013 15:00,58,59.5,58.86347318
7720,12/7/2013 16:00,48,57.58333333,57.99439532
7721,12/7/2013 17:00,48,56.75,57.1948437
7722,12/7/2013 18:00,74,55.58333333,58.5392562
7723,12/7/2013 19:00,66,54.75,59.1361157
7724,12/7/2013 20:00,78,54.41666667,60.64522645
7725,12/7/2013 21:00,54,53.08333333,60.11360833
7726,12/7/2013 22:00,104,53.08333333,63.62451967
7727,12/7/2013 23:00,102,53.83333333,66.69455809
7728,13-07-2013 00:00,76,53.83333333,67.43899344
7729,13-07-2013 01:00,52,53.83333333,66.20387397
7730,13-07-2013 02:00,32,53.83333333,63.46756405
7731,13-07-2013 03:00,28,53.83333333,60.63015893
7732,13-07-2013 04:00,22,53.66666667,57.53974621
7733,13-07-2013 05:00,36,54.5,55.81656652
7734,13-07-2013 06:00,22,55.33333333,53.1112412
7735,13-07-2013 07:00,28,55.58333333,51.1023419
7736,13-07-2013 08:00,18,55,48.45415455
